user,rating_bucket,solved,attempts,weakness_score
-firefly-,1200,0.981651376146789,1.4128440366972477,0.0512054619159377
-firefly-,1400,0.9722222222222222,1.787037037037037,0.06933677863910423
-firefly-,1600,0.992,2.0,0.05451162790697675
-firefly-,1800,0.9637681159420289,2.1449275362318843,0.08611391978429395
-firefly-,2000,0.925531914893617,2.5638297872340425,0.1340920336467096
-firefly-,2200,0.9302325581395349,2.6627906976744184,0.13169280692266092
-firefly-,2400,0.8333333333333334,2.888888888888889,0.23385012919896636
-firefly-,2600,0.7,1.8,0.3418604651162791
-firefly-,2800,0.6,3.2,0.4744186046511628
-firefly-,3000,1.0,5.0,0.11627906976744186
-firefly-,3200,1.0,1.0,0.023255813953488372
0.1w33hw3,800,0.981651376146789,1.5963302752293578,0.055472583742265845
0.1w33hw3,1000,0.9545454545454546,1.2954545454545454,0.07558139534883716
0.1w33hw3,1200,0.9795918367346939,1.5714285714285714,0.05695301376364501
0.1w33hw3,1400,0.9636363636363636,1.5454545454545454,0.07230443974630021
0.1w33hw3,1600,0.9661016949152542,1.8135593220338984,0.07607410327158062
0.1w33hw3,1800,0.9821428571428571,2.25,0.07018272425249175
0.1w33hw3,2000,1.0,1.8363636363636364,0.0427061310782241
0.1w33hw3,2200,0.967741935483871,2.1451612903225805,0.082145536384096
0.1w33hw3,2400,0.9692307692307692,2.1076923076923078,0.07978533094812165
0.1w33hw3,2600,1.0,2.119047619047619,0.04928017718715393
0.1w33hw3,2800,0.9714285714285714,2.342857142857143,0.08305647840531563
0.1w33hw3,3000,1.0,2.9565217391304346,0.06875631951466127
0.1w33hw3,3200,0.7777777777777778,2.3333333333333335,0.27648578811369506
0.1w33hw3,3400,0.8333333333333334,3.5,0.24806201550387594
08kevin,800,0.9868421052631579,1.3026315789473684,0.04345165238678095
08kevin,1000,1.0,1.5483870967741935,0.03600900225056264
08kevin,1200,1.0,1.4230769230769231,0.03309481216457961
08kevin,1400,1.0,2.0526315789473686,0.047735618115055084
08kevin,1600,1.0,2.04,0.04744186046511628
08kevin,1800,0.9615384615384616,2.3461538461538463,0.09302325581395346
08kevin,2000,0.9523809523809523,3.761904761904762,0.13510520487264677
08kevin,2200,0.9375,2.125,0.1119186046511628
08kevin,2400,0.7619047619047619,4.0476190476190474,0.3322259136212625
08kevin,2600,1.0,2.4444444444444446,0.056847545219638244
08kevin,2800,0.8181818181818182,4.0,0.27484143763213525
08kevin,3000,0.7777777777777778,4.333333333333333,0.32299741602067183
08kevin,3200,1.0,4.0,0.09302325581395349
08kevin,3400,1.0,1.5,0.03488372093023256
0htoAi,800,1.0,1.2409638554216869,0.02885962454469039
0htoAi,1000,1.0,1.34375,0.03125
0htoAi,1200,1.0,1.7027027027027026,0.039597737272155875
0htoAi,1400,0.9642857142857143,1.8571428571428572,0.07890365448504982
0htoAi,1600,1.0,1.9333333333333333,0.04496124031007752
0htoAi,1800,0.9347826086956522,3.130434782608696,0.13801820020222444
0htoAi,2000,0.8214285714285714,3.142857142857143,0.2516611295681063
0htoAi,2200,0.8888888888888888,2.7222222222222223,0.17441860465116282
0htoAi,2400,0.7857142857142857,3.357142857142857,0.292358803986711
0htoAi,2600,0.7142857142857143,5.142857142857143,0.4053156146179402
0htoAi,2800,1.0,5.285714285714286,0.12292358803986711
0htoAi,3000,0.5,1.0,0.5232558139534884
0wuming0,800,1.0,1.0953947368421053,0.025474296205630357
0wuming0,1000,1.0,1.184782608695652,0.0275530839231547
0wuming0,1200,1.0,1.1511627906976745,0.026771227690643593
0wuming0,1400,1.0,1.2677595628415301,0.029482780531198374
0wuming0,1600,1.0,1.4075829383886256,0.03273448693927036
0wuming0,1800,1.0,1.4158878504672898,0.032927624429471856
0wuming0,2000,1.0,1.834862385321101,0.04267121826328142
0wuming0,2200,1.0,1.8333333333333333,0.04263565891472868
0wuming0,2400,1.0,2.0,0.046511627906976744
0wuming0,2600,1.0,2.381818181818182,0.055391120507399576
0wuming0,2800,1.0,2.373134328358209,0.055189170426935094
0wuming0,3000,1.0,2.880952380952381,0.06699889258028793
0wuming0,3200,1.0,3.142857142857143,0.07308970099667773
0wuming0,3400,1.0,3.4444444444444446,0.08010335917312662
0x0c5cbae8,800,1.0,1.1,0.025581395348837212
0x0c5cbae8,1000,1.0,1.3055555555555556,0.030361757105943153
0x0c5cbae8,1200,1.0,1.3125,0.030523255813953487
0x0c5cbae8,1400,1.0,1.5714285714285714,0.03654485049833887
0x0c5cbae8,1600,1.0,1.411764705882353,0.03283173734610123
0x0c5cbae8,1800,0.9787234042553191,1.5957446808510638,0.0583869371598219
0x0c5cbae8,2000,0.975,1.7,0.06453488372093025
0x0c5cbae8,2200,1.0,2.1951219512195124,0.05104934770277936
0x0c5cbae8,2400,0.8888888888888888,1.8518518518518519,0.15417743324720073
0x0c5cbae8,2600,1.0,2.6363636363636362,0.0613107822410148
0x0c5cbae8,2800,1.0,2.75,0.06395348837209303
111445,800,1.0,1.2666666666666666,0.02945736434108527
111445,1000,1.0,1.0,0.023255813953488372
111445,1200,1.0,1.1904761904761905,0.02768549280177187
111445,1400,1.0,1.9230769230769231,0.044722719141323794
111445,1600,1.0,1.2727272727272727,0.02959830866807611
111445,1800,1.0,1.5625,0.036337209302325583
111445,2000,1.0,2.625,0.061046511627906974
111445,2200,1.0,3.3333333333333335,0.07751937984496124
111445,2400,1.0,2.4375,0.056686046511627904
111445,2600,0.9090909090909091,5.0,0.20718816067653278
111445,2800,0.75,3.8333333333333335,0.3391472868217054
111445,3000,0.75,3.0,0.31976744186046513
111445,3200,0.5,2.0,0.5465116279069767
1225Xia,800,1.0,1.8125,0.04215116279069767
1225Xia,1000,1.0,2.272727272727273,0.052854122621564484
1225Xia,1200,0.9333333333333333,1.7333333333333334,0.1069767441860465
1225Xia,1400,0.9090909090909091,1.6363636363636365,0.12896405919661735
1225Xia,1600,0.9285714285714286,2.857142857142857,0.13787375415282388
1225Xia,1800,0.5714285714285714,1.7142857142857142,0.4684385382059801
1225Xia,2000,1.0,2.5,0.05813953488372093
1225Xia,2200,0.7,2.4,0.35581395348837214
1225Xia,2400,0.9166666666666666,2.4166666666666665,0.13953488372093026
1225Xia,2600,0.8461538461538461,4.615384615384615,0.26118067978533094
1225Xia,2800,0.8461538461538461,4.615384615384615,0.26118067978533094
1225Xia,3000,0.8181818181818182,5.636363636363637,0.3128964059196617
1225Xia,3200,0.8888888888888888,5.444444444444445,0.2377260981912145
1225Xia,3400,0.9166666666666666,9.333333333333334,0.3003875968992249
1459007298,800,0.9937888198757764,1.3198757763975155,0.03690596562184026
1459007298,1000,1.0,1.4615384615384615,0.03398926654740608
1459007298,1200,1.0,1.676923076923077,0.03899821109123435
1459007298,1400,1.0,1.8461538461538463,0.042933810375670844
1459007298,1600,0.9931506849315068,2.287671232876712,0.06005097164702137
1459007298,1800,0.9603174603174603,2.6587301587301586,0.10151347360649683
1459007298,2000,0.8983050847457628,3.0677966101694913,0.1730390224674812
1459007298,2200,0.9122807017543859,3.1403508771929824,0.16075071399428809
1459007298,2400,0.8877551020408163,3.520408163265306,0.19411485524442335
1459007298,2600,0.8604651162790697,4.023255813953488,0.23309897241752303
1459007298,2800,0.9047619047619048,4.0,0.18826135105204872
1459007298,3000,0.875,5.25,0.24709302325581395
1459007298,3200,1.0,1.75,0.040697674418604654
1459007298,3400,0.0,1.0,1.0232558139534884
2026_revenger,800,1.0,1.1666666666666667,0.027131782945736437
2026_revenger,1000,1.0,1.2222222222222223,0.028423772609819122
2026_revenger,1200,1.0,1.0,0.023255813953488372
2026_revenger,1400,1.0,1.4,0.03255813953488372
2026_revenger,1600,1.0,2.0,0.046511627906976744
2026_revenger,1800,1.0,1.2222222222222223,0.028423772609819122
2026_revenger,2000,1.0,3.6,0.08372093023255814
2026_revenger,2200,1.0,3.625,0.08430232558139535
2026_revenger,2400,1.0,1.4285714285714286,0.03322259136212625
2026_revenger,2600,0.6666666666666666,1.3333333333333333,0.36434108527131787
24Records,800,1.0,1.1428571428571428,0.026578073089700994
24Records,1000,0.9166666666666666,1.5833333333333333,0.12015503875968996
24Records,1200,1.0,2.5,0.05813953488372093
24Records,1400,1.0,1.4166666666666667,0.03294573643410853
24Records,1600,1.0,3.3333333333333335,0.07751937984496124
24Records,1800,1.0,1.1666666666666667,0.027131782945736437
24Records,2000,0.6666666666666666,2.5,0.3914728682170543
24Records,2200,1.0,1.0,0.023255813953488372
24Records,2600,0.0,2.0,1.0465116279069768
24Records,2800,0.0,2.0,1.0465116279069768
24Records,3200,0.0,1.0,1.0232558139534884
2730883287,800,1.0,1.1991525423728813,0.027887268427276308
2730883287,1000,1.0,1.380952380952381,0.03211517165005537
2730883287,1200,1.0,1.5784313725490196,0.03670770633834929
2730883287,1400,0.967032967032967,2.032967032967033,0.08024533605928955
2730883287,1600,0.9801980198019802,1.9801980198019802,0.06585309693760075
2730883287,1800,0.9801980198019802,2.277227722772277,0.07276076444853789
2730883287,2000,0.9615384615384616,2.6474358974358974,0.10002981514609419
2730883287,2200,0.9925925925925926,2.674074074074074,0.06959517657192077
2730883287,2400,0.992,2.272,0.060837209302325584
2730883287,2600,1.0,2.0232558139534884,0.04705246078961601
2730883287,2800,0.9166666666666666,3.25,0.15891472868217058
2730883287,3000,0.6666666666666666,2.0,0.3798449612403101
2730883287,3200,1.0,1.0,0.023255813953488372
2sqrt3,800,1.0,1.2,0.027906976744186046
2sqrt3,1000,1.0,1.0,0.023255813953488372
2sqrt3,1200,1.0,1.0,0.023255813953488372
2sqrt3,1400,1.0,1.0,0.023255813953488372
2sqrt3,1600,1.0,2.5,0.05813953488372093
2sqrt3,1800,0.75,1.5,0.28488372093023256
2sqrt3,2000,1.0,1.0,0.023255813953488372
2sqrt3,2200,1.0,1.3333333333333333,0.031007751937984496
2sqrt3,2600,0.5,2.5,0.5581395348837209
2sqrt3,2800,0.0,1.0,1.0232558139534884
300iq,800,0.9920318725099602,1.7171314741035857,0.04790141758547206
300iq,1000,0.9683544303797469,2.3987341772151898,0.08743008536944358
300iq,1200,0.8895705521472392,2.01840490797546,0.15736909687544587
300iq,1400,0.9139072847682119,2.172185430463576,0.13660865547512707
300iq,1600,0.9382716049382716,2.7098765432098766,0.12474877978753952
300iq,1800,0.9041095890410958,3.0342465753424657,0.16645428480407778
300iq,2000,0.8807947019867549,3.2847682119205297,0.19559525643000159
300iq,2200,0.8035714285714286,3.705357142857143,0.28259966777408635
300iq,2400,0.8715596330275229,5.073394495412844,0.24642628547045017
300iq,2600,0.7361111111111112,4.972222222222222,0.3795219638242894
300iq,2800,0.7647058823529411,4.372549019607843,0.33698130414956684
300iq,3000,0.71875,7.03125,0.44476744186046513
300iq,3200,0.6153846153846154,5.538461538461538,0.5134168157423971
300iq,3400,0.36363636363636365,12.272727272727273,0.9217758985200846
36champ,800,0.998324958123953,1.2227805695142377,0.030111799306610613
36champ,1000,0.9957983193277311,1.3697478991596639,0.03605628297830759
36champ,1200,1.0,1.4580419580419581,0.03390795251260368
36champ,1400,0.9857651245551602,1.7117437722419928,0.05404287014814197
36champ,1600,0.9924812030075187,1.7406015037593985,0.04799790173107192
36champ,1800,0.9652509652509652,2.1621621621621623,0.08503187572955019
36champ,2000,0.965,2.365,0.09000000000000004
36champ,2200,0.9358974358974359,2.391025641025641,0.11970781156827667
36champ,2400,0.8686868686868687,2.282828282828283,0.18440216114634717
36champ,2600,0.7333333333333333,3.3333333333333335,0.344186046511628
36champ,2800,0.7272727272727273,3.090909090909091,0.3446088794926004
36champ,3000,0.5,3.3333333333333335,0.5775193798449613
36champ,3200,0.6666666666666666,2.6666666666666665,0.39534883720930236
36champ,3400,0.0,1.3333333333333333,1.0310077519379846
79brue,800,0.9545454545454546,1.2272727272727273,0.07399577167019024
79brue,1000,1.0,1.4242424242424243,0.03312191684284708
79brue,1200,0.9666666666666667,1.8166666666666667,0.0755813953488372
79brue,1400,0.9666666666666667,1.5166666666666666,0.06860465116279069
79brue,1600,0.9692307692307692,1.5384615384615385,0.06654740608228982
79brue,1800,0.9142857142857143,2.242857142857143,0.13787375415282394
79brue,2000,0.8260869565217391,2.782608695652174,0.23862487360970677
79brue,2200,0.803921568627451,2.3137254901960786,0.24988600091199267
79brue,2400,0.8536585365853658,2.8048780487804876,0.21157118547929665
79brue,2600,0.7391304347826086,2.869565217391304,0.32760364004044495
79brue,2800,0.5625,2.5625,0.49709302325581395
79brue,3000,0.0,10.0,1.2325581395348837
79brue,3200,0.3333333333333333,6.666666666666667,0.8217054263565893
8Conan8,800,1.0,1.0875,0.0252906976744186
8Conan8,1000,1.0,1.3076923076923077,0.03041144901610018
8Conan8,1200,1.0,1.2121212121212122,0.028188865398167725
8Conan8,1400,1.0,1.3157894736842106,0.030599755201958387
8Conan8,1600,1.0,1.5483870967741935,0.03600900225056264
8Conan8,1800,0.9767441860465116,1.5348837209302326,0.05895078420767987
8Conan8,2000,0.9666666666666667,1.7,0.07286821705426355
8Conan8,2200,0.9714285714285714,1.8,0.07043189368770765
8Conan8,2400,0.9545454545454546,2.477272727272727,0.10306553911205069
8Conan8,2600,0.9090909090909091,2.8181818181818183,0.15644820295983092
8Conan8,2800,0.8333333333333334,2.5,0.22480620155038755
8Conan8,3000,1.0,2.2,0.051162790697674425
8Conan8,3200,1.0,2.25,0.05232558139534884
8Conan8,3400,0.5,3.0,0.5697674418604651
A.D.,800,0.98989898989899,1.4074074074074074,0.042831414924438135
A.D.,1000,0.9640718562874252,1.7604790419161678,0.07686951678039267
A.D.,1200,0.9759036144578314,2.1265060240963853,0.07355001400952643
A.D.,1400,0.946236559139785,2.161290322580645,0.10402600650162536
A.D.,1600,0.9482758620689655,2.6551724137931036,0.11347233360064155
A.D.,1800,0.9347826086956522,2.9855072463768115,0.13464779238287827
A.D.,2000,0.9051724137931034,3.6982758620689653,0.18083400160384927
A.D.,2200,0.9565217391304348,3.152173913043478,0.11678463094034375
A.D.,2400,0.925,3.65,0.1598837209302325
A.D.,2600,0.9032258064516129,5.967741935483871,0.23555888972243064
A.D.,2800,0.8,4.3,0.29999999999999993
A.D.,3000,1.0,4.0,0.09302325581395349
A.D.,3200,0.0,4.0,1.0930232558139534
A.D.,3400,0.0,8.0,1.1860465116279069
A10ne,800,1.0,1.0,0.023255813953488372
A10ne,1000,1.0,1.0,0.023255813953488372
A10ne,1200,1.0,1.0,0.023255813953488372
A10ne,1400,1.0,1.0,0.023255813953488372
A10ne,1600,1.0,2.0,0.046511627906976744
A10ne,1800,1.0,1.0,0.023255813953488372
A10ne,2000,1.0,1.0,0.023255813953488372
A10ne,2200,1.0,2.0,0.046511627906976744
A10ne,2400,1.0,2.3333333333333335,0.054263565891472874
A10ne,2600,1.0,1.8,0.04186046511627907
AA-2007,800,1.0,1.1627906976744187,0.027041644131963225
AA-2007,1000,1.0,1.1,0.025581395348837212
AA-2007,1200,1.0,1.037037037037037,0.02411714039621016
AA-2007,1400,1.0,1.4285714285714286,0.03322259136212625
AA-2007,1600,1.0,1.0952380952380953,0.025470653377630124
AA-2007,1800,1.0,1.24,0.02883720930232558
AA-2007,2000,1.0,1.5,0.03488372093023256
AA-2007,2200,1.0,1.3,0.030232558139534883
AA-2007,2400,1.0,1.7916666666666667,0.04166666666666667
AA-2007,2600,1.0,2.45,0.056976744186046514
AA-2007,2800,1.0,2.5833333333333335,0.060077519379844964
AA-2007,3000,1.0,4.333333333333333,0.10077519379844961
AA-2007,3200,1.0,1.0,0.023255813953488372
AA-2007,3400,1.0,1.0,0.023255813953488372
AAhaoxuan,800,0.95,1.3,0.08023255813953492
AAhaoxuan,1000,1.0,1.7777777777777777,0.04134366925064599
AAhaoxuan,1200,0.9393939393939394,1.5454545454545454,0.09654686398872439
AAhaoxuan,1400,1.0,1.625,0.0377906976744186
AAhaoxuan,1600,0.8076923076923077,1.4615384615384615,0.22629695885509837
AAhaoxuan,1800,0.8333333333333334,2.611111111111111,0.22739018087855295
AAhaoxuan,2000,1.0,2.6923076923076925,0.06261180679785332
AAhaoxuan,2200,0.782608695652174,2.782608695652174,0.28210313447927193
AAhaoxuan,2400,0.8888888888888888,3.6666666666666665,0.1963824289405685
AAhaoxuan,2600,0.7777777777777778,3.2777777777777777,0.29844961240310075
AAhaoxuan,2800,0.6666666666666666,3.2222222222222223,0.40826873385012924
AAhaoxuan,3000,0.8571428571428571,8.142857142857142,0.3322259136212625
AAhaoxuan,3400,0.3333333333333333,3.0,0.7364341085271319
AIGAL30H7WM97CI,800,0.989247311827957,1.4516129032258065,0.04451112778194548
AIGAL30H7WM97CI,1000,0.9487179487179487,1.6923076923076923,0.09063804412641627
AIGAL30H7WM97CI,1200,1.0,1.6304347826086956,0.037917087967644085
AIGAL30H7WM97CI,1400,1.0,1.8108108108108107,0.04211187932118165
AIGAL30H7WM97CI,1600,0.9347826086956522,1.9565217391304348,0.11071789686552069
AIGAL30H7WM97CI,1800,0.9298245614035088,1.8771929824561404,0.11383108935128519
AIGAL30H7WM97CI,2000,0.9305555555555556,3.0277777777777777,0.13985788113695086
AIGAL30H7WM97CI,2200,0.9137931034482759,3.6551724137931036,0.17121090617481952
AIGAL30H7WM97CI,2400,0.8387096774193549,3.967741935483871,0.2535633908477119
AIGAL30H7WM97CI,2600,0.8888888888888888,2.3333333333333335,0.16537467700258404
AIGAL30H7WM97CI,2800,1.0,6.5,0.1511627906976744
AIGAL30H7WM97CI,3000,1.0,10.5,0.2441860465116279
AKSLEGION,800,1.0,1.4532019704433496,0.03379539466147325
AKSLEGION,1000,1.0,1.6,0.037209302325581395
AKSLEGION,1200,1.0,1.8854166666666667,0.0438468992248062
AKSLEGION,1400,1.0,2.169642857142857,0.05045681063122924
AKSLEGION,1600,1.0,2.5051546391752577,0.058259410213378084
AKSLEGION,1800,0.9156626506024096,2.8674698795180724,0.15102269543289443
AKSLEGION,2000,0.7333333333333333,2.4,0.3224806201550388
AKSLEGION,2200,0.6111111111111112,3.388888888888889,0.4677002583979328
AKSLEGION,2400,0.6190476190476191,2.8095238095238093,0.44629014396456257
AKSLEGION,2600,0.3333333333333333,2.3333333333333335,0.7209302325581396
AKSLEGION,3000,0.0,3.0,1.069767441860465
AKSLEGION,3200,0.0,2.0,1.0465116279069768
ALAov,800,0.9939024390243902,1.1890243902439024,0.03374929098128191
ALAov,1000,0.9594594594594594,1.364864864864865,0.07228158390949091
ALAov,1200,0.9746835443037974,1.5316455696202531,0.060936120105975884
ALAov,1400,0.8955223880597015,1.6865671641791045,0.1437001041305102
ALAov,1600,0.8421052631578947,1.6842105263157894,0.19706242350061204
ALAov,1800,0.9047619047619048,2.1666666666666665,0.14562569213732005
ALAov,2000,0.8548387096774194,2.2580645161290325,0.19767441860465115
ALAov,2200,0.8727272727272727,2.5090909090909093,0.18562367864693452
ALAov,2400,0.9090909090909091,2.9545454545454546,0.15961945031712477
ALAov,2600,0.75,3.9375,0.34156976744186046
ALAov,2800,0.875,3.9375,0.21656976744186046
ALAov,3000,1.0,4.0,0.09302325581395349
ALAov,3200,1.0,5.333333333333333,0.12403100775193798
ALPHAwule,800,1.0,1.4222222222222223,0.0330749354005168
ALPHAwule,1000,0.9047619047619048,2.4761904761904763,0.15282392026578073
ALPHAwule,1200,0.8333333333333334,1.8333333333333333,0.2093023255813953
ALPHAwule,1400,0.75,1.9166666666666667,0.29457364341085274
ALPHAwule,1600,0.6153846153846154,1.6923076923076923,0.4239713774597495
ALPHAwule,1800,0.47619047619047616,2.9047619047619047,0.5913621262458472
ALPHAwule,2000,0.7333333333333333,1.5333333333333334,0.3023255813953489
ALPHAwule,2200,0.4444444444444444,3.0,0.6253229974160207
ALPHAwule,2400,0.3,4.9,0.813953488372093
ALPHAwule,2600,0.5,2.0,0.5465116279069767
ALPHAwule,2800,0.25,2.5,0.8081395348837209
ALPHAwule,3000,1.0,6.0,0.13953488372093023
A_G,800,0.9983844911147012,1.184168012924071,0.029154299883533033
A_G,1000,1.0,1.2197802197802199,0.02836698185535395
A_G,1200,1.0,1.224264705882353,0.028471272229822164
A_G,1400,1.0,1.3547008547008548,0.03150467103955476
A_G,1600,1.0,1.6981132075471699,0.03949100482667837
A_G,1800,0.9960474308300395,1.6363636363636365,0.04200753745748688
A_G,2000,1.0,2.022727272727273,0.047040169133192394
A_G,2200,0.990990990990991,2.274774774774775,0.06191074795725961
A_G,2400,1.0,2.5608856088560885,0.05955547927572299
A_G,2600,1.0,2.8564356435643563,0.06642873589684549
A_G,2800,1.0,2.86875,0.06671511627906977
A_G,3000,0.9915966386554622,2.9411764705882355,0.07680281414891535
A_G,3200,1.0,2.8983050847457625,0.0674024438312968
A_G,3400,0.9903846153846154,2.9711538461538463,0.07871198568872985
Acheronlt,800,0.9090909090909091,1.0909090909090908,0.11627906976744189
Acheronlt,1000,0.8333333333333334,1.1666666666666667,0.19379844961240306
Acheronlt,1200,0.8,1.2,0.227906976744186
Acheronlt,1400,1.0,1.3333333333333333,0.031007751937984496
Acheronlt,1600,1.0,1.0,0.023255813953488372
Acheronlt,1800,0.0,1.3333333333333333,1.0310077519379846
Acheronlt,2000,1.0,1.3333333333333333,0.031007751937984496
Acheronlt,2200,0.8333333333333334,1.8333333333333333,0.2093023255813953
Acheronlt,2400,0.5714285714285714,1.5714285714285714,0.4651162790697675
Acheronlt,2600,1.0,2.0,0.046511627906976744
Acheronlt,2800,0.8888888888888888,1.3333333333333333,0.14211886304909566
Acheronlt,3000,0.9090909090909091,1.8181818181818181,0.13319238900634253
Acheronlt,3200,1.0,2.25,0.05232558139534884
Acheronlt,3400,0.75,3.75,0.3372093023255814
AdamAlt,800,1.0,1.625,0.0377906976744186
AdamAlt,1000,0.8333333333333334,1.0,0.189922480620155
AdamAlt,1200,0.8333333333333334,2.5,0.22480620155038755
AdamAlt,1400,1.0,1.0,0.023255813953488372
AdamAlt,1600,0.7777777777777778,5.111111111111111,0.34108527131782945
AdamAlt,1800,0.7142857142857143,1.1428571428571428,0.3122923588039867
AdamAlt,2000,0.75,3.875,0.34011627906976744
AdamAlt,2200,0.25,4.0,0.8430232558139534
AdamAlt,2400,0.2,2.4,0.8558139534883722
AdamAlt,2600,1.0,1.0,0.023255813953488372
AdamAlt,3000,0.3333333333333333,6.0,0.806201550387597
AdamAlt,3200,0.0,2.5,1.058139534883721
AdamAlt,3400,0.0,3.0,1.069767441860465
Adam_GS,800,0.9898305084745763,1.3627118644067797,0.04186046511627902
Adam_GS,1000,0.9567307692307693,1.2836538461538463,0.07312164579606437
Adam_GS,1200,0.9649122807017544,1.2573099415204678,0.06432748538011696
Adam_GS,1400,0.9625,1.53125,0.07311046511627906
Adam_GS,1600,0.9577464788732394,1.6338028169014085,0.080248935473305
Adam_GS,1800,0.8588957055214724,1.7361963190184049,0.18148095306035095
Adam_GS,2000,0.9197080291970803,1.7956204379562044,0.12205058563911053
Adam_GS,2200,0.9180327868852459,2.098360655737705,0.13076629813191
Adam_GS,2400,0.851063829787234,2.0319148936170213,0.1961900049480455
Adam_GS,2600,0.88,2.5733333333333333,0.17984496124031008
Adam_GS,2800,0.7843137254901961,2.588235294117647,0.2758777929776562
Adam_GS,3000,0.8,2.533333333333333,0.25891472868217047
Adam_GS,3200,0.6875,3.0,0.38226744186046513
Adam_GS,3400,0.2857142857142857,4.142857142857143,0.8106312292358804
Adrian_B,800,0.967741935483871,1.1935483870967742,0.06001500375093771
Adrian_B,1000,1.0,1.2307692307692308,0.028622540250447227
Adrian_B,1200,0.9411764705882353,1.9411764705882353,0.10396716826265391
Adrian_B,1400,1.0,1.4615384615384615,0.03398926654740608
Adrian_B,1600,1.0,1.3846153846153846,0.032200357781753126
Adrian_B,1800,0.9,2.7,0.1627906976744186
Adrian_B,2000,1.0,2.6666666666666665,0.06201550387596899
Adrian_B,2200,0.9,2.6,0.16046511627906973
Adrian_B,2400,0.7333333333333333,4.066666666666666,0.36124031007751944
Adrian_B,2600,1.0,9.0,0.20930232558139536
Adrian_B,2800,0.0,4.5,1.1046511627906976
Aegleseekers,800,1.0,1.0526315789473684,0.024479804161566705
Aegleseekers,1000,1.0,1.411764705882353,0.03283173734610123
Aegleseekers,1200,1.0,1.2222222222222223,0.028423772609819122
Aegleseekers,1400,1.0,1.7,0.03953488372093023
Aegleseekers,1600,1.0,1.0,0.023255813953488372
Aegleseekers,1800,0.85,1.45,0.18372093023255814
Aegleseekers,2000,0.6666666666666666,1.6666666666666667,0.372093023255814
Aegleseekers,2200,1.0,1.2,0.027906976744186046
Aegleseekers,2400,1.0,1.5,0.03488372093023256
Aegleseekers,2600,0.6666666666666666,3.3333333333333335,0.41085271317829464
Aegleseekers,2800,0.0,4.0,1.0930232558139534
Aestivate,800,0.9959595959595959,1.5191919191919192,0.03937044867277428
Aestivate,1000,0.9759615384615384,1.8701923076923077,0.06753130590339895
Aestivate,1200,0.9946524064171123,1.8983957219251337,0.049496331302076875
Aestivate,1400,0.978021978021978,2.357142857142857,0.07679529772553031
Aestivate,1600,0.9720930232558139,2.6651162790697676,0.08988642509464578
Aestivate,1800,0.9660194174757282,2.79126213592233,0.09889365545269811
